iniciado/0;exp_dip/0;exp_sen;per_ing;ses_ing;tipo_doc;titulo;sumario
DIPUTADOS;1025-D-88;;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE LA VENTA DE CAÑERIA DE ACERO REALIZADA POR LA EMPRESA SIDERCA A EMPRESAS DE GAS Y PETROLEO, NACIONAL (PUBLICO O PRIVADO) O INTERNACIONAL.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>FECHAS DE LAS OPERACIONES, METROS Y PRECIO DE VENTA UNITARIO, ENTRE 1986 Y 1988; DESCRIPCION TECNICA DE DICHAS CAÑERIAS Y ELEMENTOS, COMPONENTES DE ESOS PRECIOS.</FD:TITULO>"
DIPUTADOS;1092-D-88;;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DIVERSAS CUESTIONES RELACIONADAS CON LA DIRECCION NACIONAL DE RECAUDACION PREVISIONAL RESPECTO DE LOS TRABAJADORES AUTONOMOS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>CANTIDAD DE VERIFICACIONES E INTIMACIONES; JUICIOS INICIADOS POR INCUMPLIMIENTO DE PAGOS DESDE 1983; RETRIBUCION DE DIRECTORES NACIONALES DE CAJAS; CREACION DEL SERVICIO MEDICO PARA LOS TRABAJADORES AUTONOMOS.</FD:TITULO>"
DIPUTADOS;0850-D-88;;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>CONTINUACION DE LAS OBRAS DE LA USINA TERMOELECTRICA LUIS PIEDRABUENA, QUE SE CONSTRUYE EN INGENIERO WHITE, BAHIA BLANCA, PROVINCIA DE BUENOS AIRES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITA AL PODER EJECUTIVO INSTE AL GOBIERNO DE LA PROVINCIA DE BUENOS AIRES.</FD:TITULO>
DIPUTADOS;1017-D-88;;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE FAUNA SILVESTRE.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>DETALLE DE LAS ESPECIES EN EXTINCION, DE LAS QUE PUEDEN SERLO, ESPECIES 'RARAS' Y EN SITUACION INDETERMINADA, NUMERO DE EJEMPLARES DE ELLAS; INDICACION, DE EXISTIR AREAS EN LAS QUE SE PROTEJAN ESPECIE DE FAUNA SILVESTRE; DETALLE DE ESTACIONES DE CRIA DE FAUNA SILVESTRE, UBICACION, NUMERO DE EJEMPLARES OBTENIDOS; ESPECIES CONSIDERADAS PLAGAS Y PERJUDICIALES; IMPORTACION DE ANIMALES EXOTICOS: NUMERO, ESPECIE, ORIGEN, FIN Y DE CUEROS Y DEMAS PRODUCTOS O SUBPRODUCTOS; EXPORTACION DE NUESTRA FAUNA Y SUS PRODUCTOS O SUBPRODUCTOS; ESTIMACION SOBRE CAZA FURTIVA, ETCETERA.</FD:TITULO>"
DIPUTADOS;0992-D-88;;106;ORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>LEY DE CONTRATO DE TRABAJO (20744): MODIFICA COMPUTO DE ANTIGUEDAD; PLAZO DE PREAVISO; PRESCRIPCION DE LAS ACCIONES POR ANTECEDENTES DISCIPLINARIOS.</FD:TITULO>";"<CS:Titulo>Sumario: </CS><FD:TITULO>DEROGACION DE ARTICULOS 18 Y 19; AGREGADO AL ARTICULO 67.</FD:TITULO>"
DIPUTADOS;1109-D-88;;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN JUBILATORIO PARA TRABAJADORES MINEROS QUE CUMPLEN SUS TAREAS EN EL INTERIOR DE MINAS SUBTERRANEAS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>COMPUTO DE SERVICIOS; EDAD MINIMA; HABERES.</FD:TITULO>"
DIPUTADOS;0779-D-88;;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DISPONER LA AMPLIACION DE LA PLANTA ALMACENADORA DE GAS PROPANO INDILUIDO, INSTALADA EN LA CIUDAD DE ESQUEL, PROVINCIA DE CHUBUT.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;1009-D-88;0150-CD-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>PUERTO DE LA PLATA: SE DESAFECTAN DEL DESTINO DE UTILIDAD NACIONAL ZONAS NO INDISPENSABLES PARA SU FUNCIONAMIENTO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>LAS ZONAS DESAFECTADAS, ADQUIRIDAS A LA PROVINCIA POR CONVENIO AUTORIZADO POR LEY NACIONAL 4436 Y PROVINCIAL 2869, RECOBRARAN LA JURISDICCION DE LA PROVINCIA DE BUENOS AIRES.</FD:TITULO>
DIPUTADOS;0984-D-88;;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>RESOLUCION DEL EXPEDIENTE 932/85 INICIADO EN EL COMFER POR LA MUNICIPALIDAD DEL DEPARTAMENTO CAPITAL DE LA PROVINCIA DE LA RIOJA, SOBRE OTORGAMIENTO DE LICENCIA PARA LA PRESTACION DE SERVICIOS COMPLEMENTARIOS (FRECUENCIA MODULADA).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;1126-D-88;;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE UNA COMISION INVESTIGADORA SOBRE POSIBLES ILICITOS E IRREGULARIDADES RELACIONADAS CON EL BANCO DE ITALIA Y RIO DE LA PLATA SA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SE CREA EN LA HONORABLE CAMARA DE DIPUTADOS; INTEGRACION POR 5 DIPUTADOS; INFORMARA, ENTRE OTROS PUNTOS SOBRE SU ESTADO A 1985, AL MOMENTO DE SU INTERVENCION POR EL BANCO CENTRAL DE LA REPUBLICA ARGENTINA, TIPOS DE GESTIONES REALIZADAS AL SER VENDIDA A LA BANCA NAZIONALE DEL LAVORO, ETCETERA.</FD:TITULO>"
DIPUTADOS;1101-D-88;;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>IMPLEMENTAR UN SISTEMA DE ABASTECIMIENTO EN MATERIA DE MEDICAMENTOS, EN LA PROVINCIA DE TUCUMAN, JUNTAMENTE CON EL GOBIERNO PROVINCIAL .</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL, PROVEYENDO EN PARTICULAR MEDICAMENTOS DE ELEVADO PRECIO Y DE OFERTA RESTRINGIDA Y EN ZONAS ALEJADAS.</FD:TITULO>
DIPUTADOS;0859-D-88;;106;ORDINARIAS;PROYECTO DE DECLARACION;"<CS:Titulo>Título:  </CS><FD:TITULO>PONER FIN A LOS RECLAMOS JUDICIALES DERIVADOS DEL DICTADO DEL DECRETO 1187/87 (QUE REVOCO LA AUTORIZACION A CASAS DE CAMBIO); DEROGACION DE ESA NORMA Y RESTABLECIMIENTO DE LA SITUACION JURIDICA DE LAS ENTIDADES AFECTADAS, CONFORME A LA LEY 18924 (TEXTO ORDENADO) Y EL EL DECRETO 62/71.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL PARA QUE LO REALICE MEDIANTE PROCEDIMIENTOS CONCILIATORIOS JUDICIALES Y EXTRAJUDICIALES.</FD:TITULO>
DIPUTADOS;0976-D-88;;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INSTALACION DE UN TELEFONO PUBLICO EN 9 DE JULIO Y CENTENARIO, LANUS, PROVINCIA BUENOS AIRES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;1118-D-88;;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CODIGO PENAL: MODIFICAR LA INCLUSION DEL CONCUBINO O CONCUBINA COMO BENEFICIARIO DE LAS INDEMNIZACIONES POR DAÑO MORAL Y MATERIAL, Y COMO AGRAVANTE EN EL HOMICIDIO Y LESIONES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SUSTITUCION DE LOS ARTICULOS 29 Y 80 INCISO 1).</FD:TITULO>
DIPUTADOS;1093-D-88;;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>EFECTIVIZAR AL PERSONAL QUE PRESTA SERVICIOS EN RADIO NACIONAL EN LAS CATEGORIAS CORRESPONDIENTES DEL ESCALAFON DE LA EMISORA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>ACORDE CON LAS FUNCIONES QUE DESEMPEÑAN; SE ACOMPAÑA LISTA ANEXA.</FD:TITULO>"
DIPUTADOS;0738-D-88;;106;ORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>EMERGENCIA PREVISIONAL; DECLARACION DE NULIDAD DE LOS DECRETO 2196/86, 648/87 Y 277/88.</FD:TITULO>";"<CS:Titulo>Sumario: </CS><FD:TITULO>TODA PERSONA DE 70 O MAS AÑOS DE EDAD QUE ACREDITE PERMANENCIA EN EL PAIS POR UN LAPSO NO INFERIOR A 10 AÑOS, GOZARA DE LOS SERVICIOS MEDICOS DEL PAMI; ESTABLECE EL HABER MINIMO JUBILATORIO Y DE PENSION PARA EL MES DE JUNIO 88 EN A 800 Y A 600, RESPECTIVAMENTE.</FD:TITULO>"
DIPUTADOS;1068-D-88;;106;ORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN DE AJUSTE PARA LAS LOCACIONES DE INMUEBLES CON DESTINO A VIVIENDA; MODIFICACION DE LA LEY 23091.</FD:TITULO>";"<CS:Titulo>Sumario: </CS><FD:TITULO>APLICACION: REQUISITOS; REDUCCION DE LAS VARIACIONES PORCENTUALES CORRESPONDIENTES A JUNIO EN UN 25 %; AGREGADO AL ARTICULO 3.</FD:TITULO>"
DIPUTADOS;0826-D-88;;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARAR DE UTILIDAD PUBLICA Y SUJETAS A EXPROPIACION VARIAS PARCELAS EN EL PARTIDO DE ALMIRANTE BROWN, PROVINCIA DE BUENOS AIRES.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SERAN DESTINADAS AL DESARROLLO DE UN REGIMEN DE URBANIZACION INTEGRAL A ADJUDICARSE A SUS ACTUALES OCUPANTES CON CARGO DE CONSTRUIR SU VIVIENDA PROPIA: REQUISITOS PARA LA ADJUDICACION; PRECIO DE LA VENTA; RESCISION.</FD:TITULO>"
